EAPM,PM_POWER_TRANSFORMERS_3WDG,SUB_START_DATE,DATE,,EAPM,PM_SUBSTATIONS
EAPM,PM_POWER_TRANSFORMERS_3WDG,SUB_SUBSTATION_ID,VARCHAR2,,EAPM,PM_SUBSTATIONS
EAPM,PM_POWER_TRANSFORMERS_3WDG,TERM_TERMINAL_ID1,VARCHAR2,,EAPM,PM_TERMINALS
EAPM,PM_POWER_TRANSFORMERS_3WDG,TERM_TERMINAL_ID2,VARCHAR2,,EAPM,PM_TERMINALS
EAPM,PM_POWER_TRANSFORMERS_3WDG,TERM_TERMINAL_ID3,VARCHAR2,,EAPM,PM_TERMINALS
EAPM,PM_POWER_TRANSFORMERS_3WDG,CREATED_DATE,DATE,,,
EAPM,PM_POWER_TRANSFORMERS_3WDG,END_DATE,DATE,,,
EAPM,PM_POWER_TRANSFORMERS_3WDG,LAST_UPDATED_DATE,DATE,,,
EAPM,PM_POWER_TRANSFORMERS_3WDG,STATUS,VARCHAR2,,,
EAPM,PM_POWER_TRANSFORMERS_3WDG,TRANSFORMER_3WDG_NAME,VARCHAR2,,,
EAPM,PM_PRIMARY_CLASS_CODE_CATEGORY,CREATED_DATE,DATE,,,
EAPM,PM_PRIMARY_CLASS_CODE_CATEGORY,LAST_UPDATED_DATE,DATE,,,
EAPM,PM_PRIMARY_CLASS_CODE_CATEGORY,PRIMARY_CLASS_CODE_CATEGORY,VARCHAR2,,,
EAPM,PM_REG_CONDUCTING_EQUIPMENT,REGULATING_CONDUCTING_EQUIP_ID,VARCHAR2,*,EAPM,PM_IDENTIFIED_OBJECTS
